state_id,location_id,county,label,locale
18,0,Rockcastle,Rockcastle ( KY ),KY | Rockcastle
18,0,Rowan,Rowan ( KY ),KY | Rowan
18,0,Russell,Russell ( KY ),KY | Russell
18,0,Scott,Scott ( KY ),KY | Scott
18,0,Shelby,Shelby ( KY ),KY | Shelby
18,0,Simpson,Simpson ( KY ),KY | Simpson
18,0,Spencer,Spencer ( KY ),KY | Spencer
18,0,Taylor,Taylor ( KY ),KY | Taylor
18,0,Todd,Todd ( KY ),KY | Todd
18,0,Trigg,Trigg ( KY ),KY | Trigg
18,0,Trimble,Trimble ( KY ),KY | Trimble
18,0,Union,Union ( KY ),KY | Union
18,0,Warren,Warren ( KY ),KY | Warren
18,0,Washington,Washington ( KY ),KY | Washington
18,0,Wayne,Wayne ( KY ),KY | Wayne
18,0,Webster,Webster ( KY ),KY | Webster
18,0,Whitley,Whitley ( KY ),KY | Whitley
18,0,Wolfe,Wolfe ( KY ),KY | Wolfe
18,0,Woodford,Woodford ( KY ),KY | Woodford
19,3,Acadia,Acadia ( LA ),LA | Acadia
19,5,Allen,Allen ( LA ),LA | Allen
19,3,Ascension,Ascension ( LA ),LA | Ascension
19,3,Assumption,Assumption ( LA ),LA | Assumption
19,5,Avoyelles,Avoyelles ( LA ),LA | Avoyelles
19,5,Beauregard,Beauregard ( LA ),LA | Beauregard
19,5,Bienville,Bienville ( LA ),LA | Bienville
19,3,Bossier,Bossier ( LA ),LA | Bossier
19,3,Caddo,Caddo ( LA ),LA | Caddo
19,3,Calcasieu,Calcasieu ( LA ),LA | Calcasieu
19,5,Caldwell,Caldwell ( LA ),LA | Caldwell
19,5,Cameron,Cameron ( LA ),LA | Cameron
19,5,Catahoula,Catahoula ( LA ),LA | Catahoula
19,5,Claiborne,Claiborne ( LA ),LA | Claiborne
19,5,Concordia,Concordia ( LA ),LA | Concordia
19,5,De Soto,De Soto ( LA ),LA | De Soto
19,3,East Baton Rouge,East Baton Rouge ( LA ),LA | East Baton Rouge
19,5,East Carroll,East Carroll ( LA ),LA | East Carroll
19,5,East Feliciana,East Feliciana ( LA ),LA | East Feliciana
19,3,Evangeline,Evangeline ( LA ),LA | Evangeline
19,5,Franklin,Franklin ( LA ),LA | Franklin
19,5,Grant,Grant ( LA ),LA | Grant
19,3,Iberia,Iberia ( LA ),LA | Iberia
19,3,Iberville,Iberville ( LA ),LA | Iberville
19,5,Jackson,Jackson ( LA ),LA | Jackson
19,5,Jefferson,Jefferson ( LA ),LA | Jefferson
19,5,Jefferson Davis,Jefferson Davis ( LA ),LA | Jefferson Davis
19,5,La Salle,La Salle ( LA ),LA | La Salle
19,3,Lafayette,Lafayette ( LA ),LA | Lafayette
19,3,Lafourche,Lafourche ( LA ),LA | Lafourche
19,5,Lincoln,Lincoln ( LA ),LA | Lincoln
19,5,Livingston,Livingston ( LA ),LA | Livingston
19,5,Madison,Madison ( LA ),LA | Madison
19,5,Morehouse,Morehouse ( LA ),LA | Morehouse
19,5,Natchitoches,Natchitoches ( LA ),LA | Natchitoches
19,5,Ouachita,Ouachita ( LA ),LA | Ouachita
19,3,Plaquemines,Plaquemines ( LA ),LA | Plaquemines
19,5,Pointe Coupee,Pointe Coupee ( LA ),LA | Pointe Coupee
19,5,Rapides,Rapides ( LA ),LA | Rapides
19,5,Red River,Red River ( LA ),LA | Red River
19,5,Richland,Richland ( LA ),LA | Richland
19,5,Sabine,Sabine ( LA ),LA | Sabine
19,3,St. Bernard,St. Bernard ( LA ),LA | St. Bernard
19,5,St. Charles,St. Charles ( LA ),LA | St. Charles
19,5,St. Helena,St. Helena ( LA ),LA | St. Helena
19,5,St. James,St. James ( LA ),LA | St. James
19,5,St. John the Baptist,St. John the Baptist ( LA ),LA | St. John the Baptist
19,5,St. Landry,St. Landry ( LA ),LA | St. Landry
19,5,St. Martin,St. Martin ( LA ),LA | St. Martin
19,5,St. Mary,St. Mary ( LA ),LA | St. Mary
19,3,St. Tammany,St. Tammany ( LA ),LA | St. Tammany
19,3,Tangipahoa,Tangipahoa ( LA ),LA | Tangipahoa
19,5,Tensas,Tensas ( LA ),LA | Tensas
19,5,Terrebonne,Terrebonne ( LA ),LA | Terrebonne
19,5,Union,Union ( LA ),LA | Union
19,3,Vermilion,Vermilion ( LA ),LA | Vermilion
19,5,Vernon,Vernon ( LA ),LA | Vernon
19,5,Washington,Washington ( LA ),LA | Washington
19,5,Webster,Webster ( LA ),LA | Webster
19,3,West Baton Rouge,West Baton Rouge ( LA ),LA | West Baton Rouge
19,5,West Carroll,West Carroll ( LA ),LA | West Carroll
19,5,West Feliciana,West Feliciana ( LA ),LA | West Feliciana
19,5,Winn,Winn ( LA ),LA | Winn
20,0,Androscoggin,Androscoggin ( ME ),ME | Androscoggin
20,0,Aroostook,Aroostook ( ME ),ME | Aroostook
20,0,Cumberland,Cumberland ( ME ),ME | Cumberland
20,0,Franklin,Franklin ( ME ),ME | Franklin
20,0,Hancock,Hancock ( ME ),ME | Hancock
20,0,Kennebec,Kennebec ( ME ),ME | Kennebec
20,0,Knox,Knox ( ME ),ME | Knox
20,0,Lincoln,Lincoln ( ME ),ME | Lincoln
20,0,Oxford,Oxford ( ME ),ME | Oxford
20,0,Penobscot,Penobscot ( ME ),ME | Penobscot
20,0,Piscataquis,Piscataquis ( ME ),ME | Piscataquis
20,0,Sagadahoc,Sagadahoc ( ME ),ME | Sagadahoc
20,0,Somerset,Somerset ( ME ),ME | Somerset
20,0,Waldo,Waldo ( ME ),ME | Waldo
20,0,Washington,Washington ( ME ),ME | Washington
20,0,York,York ( ME ),ME | York
21,0,Allegany,Allegany ( MD ),MD | Allegany
21,0,Anne Arundel,Anne Arundel ( MD ),MD | Anne Arundel
21,0,Baltimore,Baltimore ( MD ),MD | Baltimore
21,0,Calvert,Calvert ( MD ),MD | Calvert
21,0,Caroline,Caroline ( MD ),MD | Caroline
21,0,Carroll,Carroll ( MD ),MD | Carroll
21,0,Cecil,Cecil ( MD ),MD | Cecil
21,0,Charles,Charles ( MD ),MD | Charles
21,0,Dorchester,Dorchester ( MD ),MD | Dorchester
21,0,Frederick,Frederick ( MD ),MD | Frederick
21,0,Garrett,Garrett ( MD ),MD | Garrett
21,0,Harford,Harford ( MD ),MD | Harford
21,0,Howard,Howard ( MD ),MD | Howard
21,0,Kent,Kent ( MD ),MD | Kent
21,0,Montgomery,Montgomery ( MD ),MD | Montgomery
21,0,Prince George's,Prince George's ( MD ),MD | Prince George's
21,0,Queen Anne's,Queen Anne's ( MD ),MD | Queen Anne's
21,0,Somerset,Somerset ( MD ),MD | Somerset
21,0,St. Mary's,St. Mary's ( MD ),MD | St. Mary's
21,0,Talbot,Talbot ( MD ),MD | Talbot
21,0,Washington,Washington ( MD ),MD | Washington
21,0,Wicomico,Wicomico ( MD ),MD | Wicomico
21,0,Worcester,Worcester ( MD ),MD | Worcester
22,0,Barnstable,Barnstable ( MA ),MA | Barnstable
22,0,Bristol,Bristol ( MA ),MA | Bristol
22,0,Dukes,Dukes ( MA ),MA | Dukes
22,0,Norfolk,Norfolk ( MA ),MA | Norfolk
22,0,Plymouth,Plymouth ( MA ),MA | Plymouth
23,0,Alcona,Alcona ( MI ),MI | Alcona
23,0,Alger,Alger ( MI ),MI | Alger
23,0,Allegan,Allegan ( MI ),MI | Allegan
23,0,Alpena,Alpena ( MI ),MI | Alpena
23,0,Antrim,Antrim ( MI ),MI | Antrim
23,0,Arenac,Arenac ( MI ),MI | Arenac
23,0,Baraga,Baraga ( MI ),MI | Baraga
23,0,Barry,Barry ( MI ),MI | Barry
23,0,Bay,Bay ( MI ),MI | Bay
23,0,Benzie,Benzie ( MI ),MI | Benzie
23,0,Berrien,Berrien ( MI ),MI | Berrien
23,0,Branch,Branch ( MI ),MI | Branch
23,0,Calhoun,Calhoun ( MI ),MI | Calhoun
23,0,Cass,Cass ( MI ),MI | Cass
23,0,Charlevoix,Charlevoix ( MI ),MI | Charlevoix
23,0,Cheboygan,Cheboygan ( MI ),MI | Cheboygan
23,0,Chippewa,Chippewa ( MI ),MI | Chippewa
23,0,Clare,Clare ( MI ),MI | Clare
23,0,Clinton,Clinton ( MI ),MI | Clinton
23,0,Crawford,Crawford ( MI ),MI | Crawford
23,0,Delta,Delta ( MI ),MI | Delta
23,0,Dickinson,Dickinson ( MI ),MI | Dickinson
23,0,Eaton,Eaton ( MI ),MI | Eaton
23,0,Emmet,Emmet ( MI ),MI | Emmet
23,0,Genesee,Genesee ( MI ),MI | Genesee
23,0,Gladwin,Gladwin ( MI ),MI | Gladwin
23,0,Gogebic,Gogebic ( MI ),MI | Gogebic
23,0,Grand Traverse,Grand Traverse ( MI ),MI | Grand Traverse
23,0,Gratiot,Gratiot ( MI ),MI | Gratiot
23,0,Hillsdale,Hillsdale ( MI ),MI | Hillsdale
23,0,Houghton,Houghton ( MI ),MI | Houghton
23,0,Huron,Huron ( MI ),MI | Huron
23,0,Ingham,Ingham ( MI ),MI | Ingham
23,0,Ionia,Ionia ( MI ),MI | Ionia
23,0,Iosco,Iosco ( MI ),MI | Iosco
23,0,Iron,Iron ( MI ),MI | Iron
23,0,Isabella,Isabella ( MI ),MI | Isabella
23,0,Jackson,Jackson ( MI ),MI | Jackson
23,0,Kalamazoo,Kalamazoo ( MI ),MI | Kalamazoo
23,0,Kalkaska,Kalkaska ( MI ),MI | Kalkaska
23,0,Kent,Kent ( MI ),MI | Kent
23,0,Keweenaw,Keweenaw ( MI ),MI | Keweenaw
23,0,Lake,Lake ( MI ),MI | Lake
23,0,Lapeer,Lapeer ( MI ),MI | Lapeer
23,0,Leelanau,Leelanau ( MI ),MI | Leelanau
23,0,Lenawee,Lenawee ( MI ),MI | Lenawee
23,0,Livingston,Livingston ( MI ),MI | Livingston
23,0,Luce,Luce ( MI ),MI | Luce
23,0,Mackinac,Mackinac ( MI ),MI | Mackinac
23,0,Macomb,Macomb ( MI ),MI | Macomb
23,0,Manistee,Manistee ( MI ),MI | Manistee
23,0,Marquette,Marquette ( MI ),MI | Marquette
23,0,Mason,Mason ( MI ),MI | Mason
23,0,Mecosta,Mecosta ( MI ),MI | Mecosta
23,0,Menominee,Menominee ( MI ),MI | Menominee
23,0,Midland,Midland ( MI ),MI | Midland
23,0,Missaukee,Missaukee ( MI ),MI | Missaukee
23,0,Monroe,Monroe ( MI ),MI | Monroe
23,0,Montcalm,Montcalm ( MI ),MI | Montcalm
23,0,Montmorency,Montmorency ( MI ),MI | Montmorency
23,0,Muskegon,Muskegon ( MI ),MI | Muskegon
23,0,Newaygo,Newaygo ( MI ),MI | Newaygo
23,0,Oakland,Oakland ( MI ),MI | Oakland
23,0,Oceana,Oceana ( MI ),MI | Oceana
23,0,Ogemaw,Ogemaw ( MI ),MI | Ogemaw
23,0,Ontonagon,Ontonagon ( MI ),MI | Ontonagon
23,0,Osceola,Osceola ( MI ),MI | Osceola
23,0,Oscoda,Oscoda ( MI ),MI | Oscoda
23,0,Otsego,Otsego ( MI ),MI | Otsego
23,0,Ottawa,Ottawa ( MI ),MI | Ottawa
23,0,Presque Isle,Presque Isle ( MI ),MI | Presque Isle
23,0,Roscommon,Roscommon ( MI ),MI | Roscommon
23,0,Saginaw,Saginaw ( MI ),MI | Saginaw
23,0,Sanilac,Sanilac ( MI ),MI | Sanilac
23,0,Schoolcraft,Schoolcraft ( MI ),MI | Schoolcraft
23,0,Shiawassee,Shiawassee ( MI ),MI | Shiawassee
23,0,St. Clair,St. Clair ( MI ),MI | St. Clair
23,0,St. Joseph,St. Joseph ( MI ),MI | St. Joseph
23,0,Tuscola,Tuscola ( MI ),MI | Tuscola
23,0,Van Buren,Van Buren ( MI ),MI | Van Buren
23,0,Washtenaw,Washtenaw ( MI ),MI | Washtenaw
23,0,Wayne,Wayne ( MI ),MI | Wayne
23,0,Wexford,Wexford ( MI ),MI | Wexford
24,0,Aitkin,Aitkin ( MN ),MN | Aitkin
24,0,Anoka,Anoka ( MN ),MN | Anoka
24,0,Becker,Becker ( MN ),MN | Becker
24,0,Beltrami,Beltrami ( MN ),MN | Beltrami
24,0,Benton,Benton ( MN ),MN | Benton
24,0,Big Stone,Big Stone ( MN ),MN | Big Stone
24,0,Blue Earth,Blue Earth ( MN ),MN | Blue Earth
24,0,Brown,Brown ( MN ),MN | Brown
24,0,Carlton,Carlton ( MN ),MN | Carlton
24,0,Carver,Carver ( MN ),MN | Carver
24,0,Cass,Cass ( MN ),MN | Cass
24,0,Chippewa,Chippewa ( MN ),MN | Chippewa
24,0,Chisago,Chisago ( MN ),MN | Chisago
24,0,Clay,Clay ( MN ),MN | Clay
24,0,Clearwater,Clearwater ( MN ),MN | Clearwater
24,0,Cook,Cook ( MN ),MN | Cook
24,0,Cottonwood,Cottonwood ( MN ),MN | Cottonwood
24,0,Crow Wing,Crow Wing ( MN ),MN | Crow Wing
24,0,Dakota,Dakota ( MN ),MN | Dakota
24,0,Dodge,Dodge ( MN ),MN | Dodge
24,0,Douglas,Douglas ( MN ),MN | Douglas
24,0,Faribault,Faribault ( MN ),MN | Faribault
24,0,Fillmore,Fillmore ( MN ),MN | Fillmore
24,0,Freeborn,Freeborn ( MN ),MN | Freeborn
24,0,Goodhue,Goodhue ( MN ),MN | Goodhue
24,0,Grant,Grant ( MN ),MN | Grant
24,0,Hennepin,Hennepin ( MN ),MN | Hennepin
24,0,Houston,Houston ( MN ),MN | Houston
24,0,Hubbard,Hubbard ( MN ),MN | Hubbard
24,0,Isanti,Isanti ( MN ),MN | Isanti
24,0,Itasca,Itasca ( MN ),MN | Itasca
24,0,Jackson,Jackson ( MN ),MN | Jackson
24,0,Kanabec,Kanabec ( MN ),MN | Kanabec
24,0,Kandiyohi,Kandiyohi ( MN ),MN | Kandiyohi
24,0,Kittson,Kittson ( MN ),MN | Kittson
24,0,Koochiching,Koochiching ( MN ),MN | Koochiching
24,0,Lac qui Parle,Lac qui Parle ( MN ),MN | Lac qui Parle
24,0,Lake,Lake ( MN ),MN | Lake
24,0,Lake of the Woods,Lake of the Woods ( MN ),MN | Lake of the Woods
24,0,Le Sueur,Le Sueur ( MN ),MN | Le Sueur
24,0,Lincoln,Lincoln ( MN ),MN | Lincoln
24,0,Lyon,Lyon ( MN ),MN | Lyon
24,0,Mahnomen,Mahnomen ( MN ),MN | Mahnomen
24,0,Marshall,Marshall ( MN ),MN | Marshall
24,0,Martin,Martin ( MN ),MN | Martin
24,0,McLeod,McLeod ( MN ),MN | McLeod
24,0,Meeker,Meeker ( MN ),MN | Meeker
24,0,Mille Lacs,Mille Lacs ( MN ),MN | Mille Lacs
24,0,Morrison,Morrison ( MN ),MN | Morrison
24,0,Mower,Mower ( MN ),MN | Mower
24,0,Murray,Murray ( MN ),MN | Murray
24,0,Nicollet,Nicollet ( MN ),MN | Nicollet
24,0,Nobles,Nobles ( MN ),MN | Nobles
24,0,Norman,Norman ( MN ),MN | Norman
24,0,Olmsted,Olmsted ( MN ),MN | Olmsted
24,0,Otter Tail,Otter Tail ( MN ),MN | Otter Tail
24,0,Pennington,Pennington ( MN ),MN | Pennington
24,0,Pine,Pine ( MN ),MN | Pine
24,0,Pipestone,Pipestone ( MN ),MN | Pipestone
24,0,Polk,Polk ( MN ),MN | Polk
24,0,Pope,Pope ( MN ),MN | Pope
24,0,Ramsey,Ramsey ( MN ),MN | Ramsey
24,0,Red Lake,Red Lake ( MN ),MN | Red Lake
24,0,Redwood,Redwood ( MN ),MN | Redwood
24,0,Renville,Renville ( MN ),MN | Renville
24,0,Rice,Rice ( MN ),MN | Rice
24,0,Rock,Rock ( MN ),MN | Rock
24,0,Roseau,Roseau ( MN ),MN | Roseau
24,0,Scott,Scott ( MN ),MN | Scott
24,0,Sherburne,Sherburne ( MN ),MN | Sherburne
24,0,Sibley,Sibley ( MN ),MN | Sibley
24,0,St. Louis,St. Louis ( MN ),MN | St. Louis
24,0,Stearns,Stearns ( MN ),MN | Stearns
24,0,Steele,Steele ( MN ),MN | Steele
24,0,Stevens,Stevens ( MN ),MN | Stevens
24,0,Swift,Swift ( MN ),MN | Swift
24,0,Todd,Todd ( MN ),MN | Todd
24,0,Traverse,Traverse ( MN ),MN | Traverse
24,0,Wabasha,Wabasha ( MN ),MN | Wabasha
24,0,Wadena,Wadena ( MN ),MN | Wadena
24,0,Waseca,Waseca ( MN ),MN | Waseca
24,0,Washington,Washington ( MN ),MN | Washington
24,0,Watonwan,Watonwan ( MN ),MN | Watonwan
24,0,Wilkin,Wilkin ( MN ),MN | Wilkin
24,0,Winona,Winona ( MN ),MN | Winona
24,0,Wright,Wright ( MN ),MN | Wright
24,0,Yellow Medicine,Yellow Medicine ( MN ),MN | Yellow Medicine
25,2,Adams,Adams ( MS ),MS | Adams
25,2,Alcorn,Alcorn ( MS ),MS | Alcorn
25,2,Amite,Amite ( MS ),MS | Amite
25,2,Attala,Attala ( MS ),MS | Attala
25,2,Benton,Benton ( MS ),MS | Benton
25,2,Bolivar,Bolivar ( MS ),MS | Bolivar
25,2,Calhoun,Calhoun ( MS ),MS | Calhoun
25,2,Carroll,Carroll ( MS ),MS | Carroll
25,2,Chickasaw,Chickasaw ( MS ),MS | Chickasaw
25,2,Choctaw,Choctaw ( MS ),MS | Choctaw
25,2,Claiborne,Claiborne ( MS ),MS | Claiborne
25,2,Clarke,Clarke ( MS ),MS | Clarke
25,2,Clay,Clay ( MS ),MS | Clay
25,2,Coahoma,Coahoma ( MS ),MS | Coahoma
25,2,Copiah,Copiah ( MS ),MS | Copiah
25,2,Covington,Covington ( MS ),MS | Covington
25,2,DeSoto,DeSoto ( MS ),MS | DeSoto
25,2,Forrest,Forrest ( MS ),MS | Forrest
25,2,Franklin,Franklin ( MS ),MS | Franklin
25,2,George,George ( MS ),MS | George
25,2,Greene,Greene ( MS ),MS | Greene
25,2,Grenada,Grenada ( MS ),MS | Grenada
25,2,Hancock,Hancock ( MS ),MS | Hancock
25,2,Harrison,Harrison ( MS ),MS | Harrison
25,2,Hinds,Hinds ( MS ),MS | Hinds
25,2,Holmes,Holmes ( MS ),MS | Holmes
25,2,Humphreys,Humphreys ( MS ),MS | Humphreys
25,2,Issaquena,Issaquena ( MS ),MS | Issaquena
25,2,Itawamba,Itawamba ( MS ),MS | Itawamba
25,2,Jackson,Jackson ( MS ),MS | Jackson
25,2,Jasper,Jasper ( MS ),MS | Jasper
25,2,Jefferson,Jefferson ( MS ),MS | Jefferson
25,2,Jefferson Davis,Jefferson Davis ( MS ),MS | Jefferson Davis
25,2,Jones,Jones ( MS ),MS | Jones
25,2,Kemper,Kemper ( MS ),MS | Kemper
25,2,Lafayette,Lafayette ( MS ),MS | Lafayette
25,2,Lamar,Lamar ( MS ),MS | Lamar
25,2,Lauderdale,Lauderdale ( MS ),MS | Lauderdale
25,2,Lawrence,Lawrence ( MS ),MS | Lawrence
25,2,Leake,Leake ( MS ),MS | Leake
25,2,Lee,Lee ( MS ),MS | Lee
25,2,Leflore,Leflore ( MS ),MS | Leflore
25,2,Lincoln,Lincoln ( MS ),MS | Lincoln
25,2,Lowndes,Lowndes ( MS ),MS | Lowndes
25,2,Madison,Madison ( MS ),MS | Madison
25,2,Marion,Marion ( MS ),MS | Marion
25,2,Marshall,Marshall ( MS ),MS | Marshall
25,2,Monroe,Monroe ( MS ),MS | Monroe
25,2,Montgomery,Montgomery ( MS ),MS | Montgomery
25,2,Neshoba,Neshoba ( MS ),MS | Neshoba
25,2,Newton,Newton ( MS ),MS | Newton
25,2,Noxubee,Noxubee ( MS ),MS | Noxubee
25,2,Oktibbeha,Oktibbeha ( MS ),MS | Oktibbeha
25,2,Panola,Panola ( MS ),MS | Panola
25,2,Pearl River,Pearl River ( MS ),MS | Pearl River
25,2,Perry,Perry ( MS ),MS | Perry
25,2,Pike,Pike ( MS ),MS | Pike
25,2,Pontotoc,Pontotoc ( MS ),MS | Pontotoc
25,2,Prentiss,Prentiss ( MS ),MS | Prentiss
25,2,Quitman,Quitman ( MS ),MS | Quitman
25,2,Rankin,Rankin ( MS ),MS | Rankin
25,2,Scott,Scott ( MS ),MS | Scott
25,2,Sharkey,Sharkey ( MS ),MS | Sharkey
25,2,Simpson,Simpson ( MS ),MS | Simpson
25,2,Smith,Smith ( MS ),MS | Smith
25,2,Stone,Stone ( MS ),MS | Stone
25,2,Sunflower,Sunflower ( MS ),MS | Sunflower
25,2,Tallahatchie,Tallahatchie ( MS ),MS | Tallahatchie
25,2,Tate,Tate ( MS ),MS | Tate
25,2,Tippah,Tippah ( MS ),MS | Tippah
25,2,Tishomingo,Tishomingo ( MS ),MS | Tishomingo
25,2,Tunica,Tunica ( MS ),MS | Tunica
25,2,Union,Union ( MS ),MS | Union
25,2,Walthall,Walthall ( MS ),MS | Walthall
25,2,Warren,Warren ( MS ),MS | Warren
25,2,Washington,Washington ( MS ),MS | Washington
25,2,Wayne,Wayne ( MS ),MS | Wayne
25,2,Webster,Webster ( MS ),MS | Webster
25,2,Wilkinson,Wilkinson ( MS ),MS | Wilkinson
25,2,Winston,Winston ( MS ),MS | Winston
25,2,Yalobusha,Yalobusha ( MS ),MS | Yalobusha
25,2,Yazoo,Yazoo ( MS ),MS | Yazoo
26,0,Adair,Adair ( MO ),MO | Adair
26,0,Andrew,Andrew ( MO ),MO | Andrew
26,0,Atchison,Atchison ( MO ),MO | Atchison
26,0,Audrain,Audrain ( MO ),MO | Audrain
26,0,Barry,Barry ( MO ),MO | Barry
26,0,Barton,Barton ( MO ),MO | Barton
26,0,Bates,Bates ( MO ),MO | Bates
26,0,Benton,Benton ( MO ),MO | Benton
26,0,Bollinger,Bollinger ( MO ),MO | Bollinger
26,0,Boone,Boone ( MO ),MO | Boone
26,0,Buchanan,Buchanan ( MO ),MO | Buchanan
26,0,Butler,Butler ( MO ),MO | Butler
26,0,Caldwell,Caldwell ( MO ),MO | Caldwell
26,0,Callaway,Callaway ( MO ),MO | Callaway
26,0,Camden,Camden ( MO ),MO | Camden
26,0,Cape Girardeau,Cape Girardeau ( MO ),MO | Cape Girardeau
26,0,Carroll,Carroll ( MO ),MO | Carroll
26,0,Carter,Carter ( MO ),MO | Carter
26,0,Cass,Cass ( MO ),MO | Cass
26,0,Cedar,Cedar ( MO ),MO | Cedar
26,0,Chariton,Chariton ( MO ),MO | Chariton
26,0,Christian,Christian ( MO ),MO | Christian
26,0,Clark,Clark ( MO ),MO | Clark
26,0,Clay,Clay ( MO ),MO | Clay
26,0,Clinton,Clinton ( MO ),MO | Clinton
26,0,Cole,Cole ( MO ),MO | Cole
26,0,Cooper,Cooper ( MO ),MO | Cooper
26,0,Crawford,Crawford ( MO ),MO | Crawford
26,0,Dade,Dade ( MO ),MO | Dade
26,0,Dallas,Dallas ( MO ),MO | Dallas
26,0,Daviess,Daviess ( MO ),MO | Daviess
26,0,DeKalb,DeKalb ( MO ),MO | DeKalb
26,0,Dent,Dent ( MO ),MO | Dent
26,0,Douglas,Douglas ( MO ),MO | Douglas
26,0,Dunklin,Dunklin ( MO ),MO | Dunklin
26,0,Franklin,Franklin ( MO ),MO | Franklin
26,0,Gasconade,Gasconade ( MO ),MO | Gasconade
26,0,Gentry,Gentry ( MO ),MO | Gentry
26,0,Greene,Greene ( MO ),MO | Greene
26,0,Grundy,Grundy ( MO ),MO | Grundy
26,0,Harrison,Harrison ( MO ),MO | Harrison
26,0,Henry,Henry ( MO ),MO | Henry
26,0,Hickory,Hickory ( MO ),MO | Hickory
26,0,Holt,Holt ( MO ),MO | Holt
26,0,Howard,Howard ( MO ),MO | Howard
26,0,Howell,Howell ( MO ),MO | Howell
26,0,Iron,Iron ( MO ),MO | Iron
26,0,Jackson,Jackson ( MO ),MO | Jackson
26,0,Jasper,Jasper ( MO ),MO | Jasper
26,0,Jefferson,Jefferson ( MO ),MO | Jefferson
26,0,Johnson,Johnson ( MO ),MO | Johnson
26,0,Knox,Knox ( MO ),MO | Knox
26,0,Laclede,Laclede ( MO ),MO | Laclede
26,0,Lafayette,Lafayette ( MO ),MO | Lafayette
26,0,Lawrence,Lawrence ( MO ),MO | Lawrence
26,0,Lewis,Lewis ( MO ),MO | Lewis
26,0,Lincoln,Lincoln ( MO ),MO | Lincoln
26,0,Linn,Linn ( MO ),MO | Linn
26,0,Livingston,Livingston ( MO ),MO | Livingston
26,0,Macon,Macon ( MO ),MO | Macon
26,0,Madison,Madison ( MO ),MO | Madison
26,0,Maries,Maries ( MO ),MO | Maries
26,0,Marion,Marion ( MO ),MO | Marion
26,0,McDonald,McDonald ( MO ),MO | McDonald
26,0,Mercer,Mercer ( MO ),MO | Mercer
26,0,Miller,Miller ( MO ),MO | Miller
26,0,Mississippi,Mississippi ( MO ),MO | Mississippi
26,0,Moniteau,Moniteau ( MO ),MO | Moniteau
26,0,Monroe,Monroe ( MO ),MO | Monroe
26,0,Montgomery,Montgomery ( MO ),MO | Montgomery
26,0,Morgan,Morgan ( MO ),MO | Morgan
26,0,New Madrid,New Madrid ( MO ),MO | New Madrid
26,0,Newton,Newton ( MO ),MO | Newton
26,0,Nodaway,Nodaway ( MO ),MO | Nodaway
26,0,Oregon,Oregon ( MO ),MO | Oregon
26,0,Osage,Osage ( MO ),MO | Osage
26,0,Ozark,Ozark ( MO ),MO | Ozark
26,0,Pemiscot,Pemiscot ( MO ),MO | Pemiscot
26,0,Perry,Perry ( MO ),MO | Perry
26,0,Pettis,Pettis ( MO ),MO | Pettis
26,0,Phelps,Phelps ( MO ),MO | Phelps
26,0,Pike,Pike ( MO ),MO | Pike
26,0,Platte,Platte ( MO ),MO | Platte
26,0,Polk,Polk ( MO ),MO | Polk
26,0,Pulaski,Pulaski ( MO ),MO | Pulaski
26,0,Putnam,Putnam ( MO ),MO | Putnam
26,0,Ralls,Ralls ( MO ),MO | Ralls
26,0,Randolph,Randolph ( MO ),MO | Randolph
26,0,Ray,Ray ( MO ),MO | Ray
26,0,Reynolds,Reynolds ( MO ),MO | Reynolds
26,0,Ripley,Ripley ( MO ),MO | Ripley
26,0,Saline,Saline ( MO ),MO | Saline
26,0,Schuyler,Schuyler ( MO ),MO | Schuyler
26,0,Scotland,Scotland ( MO ),MO | Scotland
26,0,Scott,Scott ( MO ),MO | Scott
26,0,Shannon,Shannon ( MO ),MO | Shannon
26,0,Shelby,Shelby ( MO ),MO | Shelby
26,0,St. Charles,St. Charles ( MO ),MO | St. Charles
26,0,St. Clair,St. Clair ( MO ),MO | St. Clair
26,0,St. Francois,St. Francois ( MO ),MO | St. Francois
26,0,St. Louis,St. Louis ( MO ),MO | St. Louis
26,0,Ste. Genevieve,Ste. Genevieve ( MO ),MO | Ste. Genevieve
26,0,Stoddard,Stoddard ( MO ),MO | Stoddard
26,0,Stone,Stone ( MO ),MO | Stone
26,0,Sullivan,Sullivan ( MO ),MO | Sullivan
26,0,Taney,Taney ( MO ),MO | Taney
26,0,Texas,Texas ( MO ),MO | Texas
26,0,Vernon,Vernon ( MO ),MO | Vernon
26,0,Warren,Warren ( MO ),MO | Warren
26,0,Washington,Washington ( MO ),MO | Washington
26,0,Wayne,Wayne ( MO ),MO | Wayne
26,0,Webster,Webster ( MO ),MO | Webster
26,0,Worth,Worth ( MO ),MO | Worth
26,0,Wright,Wright ( MO ),MO | Wright
27,0,Beaverhead,Beaverhead ( MT ),MT | Beaverhead
27,0,Big Horn,Big Horn ( MT ),MT | Big Horn
27,0,Blaine,Blaine ( MT ),MT | Blaine
27,0,Broadwater,Broadwater ( MT ),MT | Broadwater
27,0,Carbon,Carbon ( MT ),MT | Carbon
27,0,Carter,Carter ( MT ),MT | Carter
27,0,Cascade,Cascade ( MT ),MT | Cascade
27,0,Chouteau,Chouteau ( MT ),MT | Chouteau
27,0,Custer,Custer ( MT ),MT | Custer
27,0,Daniels,Daniels ( MT ),MT | Daniels
